ano,id_municipio,tipo_estabelecimento,cnae_2,quantidade_vinculos_ativos,cep,geometry,grupo_cnae
2023,3106200,1,27104,85,30668277,POINT (601757.5898812293 7786912.287255617),C
2023,3106200,1,32990,14,30850290,POINT (604633.5135650516 7797251.596856117),C
2023,3106200,1,33121,16,30620180,POINT (604761.7549871485 7790124.862138405),C
2023,3106200,1,25993,12,31540610,POINT (606458.0880382793 7806259.700042948),C
2023,3106200,1,33147,49,31330430,POINT (605399.8550685986 7800590.12580206),C
2023,3106200,1,10911,12,30575100,POINT (607497.612136345 7791386.383879929),C
2023,3106200,1,26515,307,30455610,POINT (608423.4709020393 7791565.768265323),C
2023,3106200,1,10911,19,31080150,POINT (614122.9943986813 7800702.298165232),C
2023,3106200,1,25390,15,30855075,POINT (602166.5093241229 7796274.376227353),C
2023,3106200,1,10911,12,31255780,POINT (609993.5491579833 7803572.365639292),C
2023,3106200,1,10112,32,30620330,POINT (603788.9694509238 7789309.094565098),C
2023,3106200,1,18113,16,30421448,POINT (607552.9790295131 7793969.629045379),C
2023,3106200,1,33121,19,30280180,POINT (614801.5559219616 7798643.562445326),C
2023,3106200,1,26400,167,30810000,POINT (606748.5182189122 7799645.723718284),C
2023,3106200,1,25993,14,30810000,POINT (606748.5182189122 7799645.723718284),C
2023,3106200,1,33121,14,31140030,POINT (611951.4550706983 7799188.14204379),C
2023,3106200,1,27902,25,30494280,POINT (611099.9851163704 7802704.814226203),C
2023,3106200,1,10911,18,30110005,POINT (611733.4325626278 7797706.4536249265),C
2023,3106200,1,10945,33,31570140,POINT (606681.4691262849 7808982.162887461),C
2023,3106200,1,20622,28,30512750,POINT (604298.9374400357 7793954.535414392),C
2023,3106200,1,24229,286,30110044,POINT (610824.8288502372 7794866.622822353),C
2023,3106200,1,10911,17,30320060,POINT (611217.6255828653 7792857.117105709),C
2023,3106200,1,18300,14,30494080,POINT (608156.2294777605 7793074.274261529),C
2023,3106200,1,32990,15,30642400,POINT (603551.5866002867 7789754.982316736),C
2023,3106200,1,32116,22,30240360,POINT (613291.467536167 7796307.023732036),C
2023,3106200,1,29417,14,31990055,POINT (616217.0019699165 7805049.280408451),C
2023,3106200,1,25993,102,31170210,POINT (612619.2495434436 7800650.292491173),C
2023,3106200,1,32922,21,31230000,POINT (608376.9122705897 7798971.719173583),C
2023,3106200,1,10911,12,30150221,POINT (612339.2300559066 7796548.671680529),C
2023,3106200,1,22293,105,31872800,POINT (612812.3070687593 7807311.693983128),C
2023,3106200,1,10139,19,31160670,POINT (612065.2857311361 7802694.084113402),C
2023,3106200,1,10945,24,30775330,POINT (607926.1953868801 7799782.281670458),C
2023,3106200,1,16226,40,31578540,POINT (604416.3058473036 7808626.093512535),C
2023,3106200,1,23991,44,30390085,POINT (607991.7886752043 7796755.870236513),C
2023,3106200,1,10911,25,31230240,POINT (609158.2899201019 7800235.375844529),C
2023,3106200,1,25322,12,31730640,POINT (610785.604018369 7806239.155665088),C
2023,3106200,1,10911,12,30180130,POINT (610522.6655275377 7795760.468384217),C
2023,3106200,1,25322,77,30870100,POINT (604095.4858176139 7798756.657046567),C
2023,3106200,1,10961,55,31515200,POINT (609278.3153140051 7807817.0868899515),C
2023,3106200,1,10911,38,31310130,POINT (606561.445321804 7802746.795307605),C
2023,3106200,1,10911,25,30320570,POINT (610540.6820415074 7790907.247806389),C
2023,3106200,1,31012,22,31680350,POINT (605687.3816203476 7810585.041394808),C
2023,3106200,1,14126,31,30190111,POINT (609777.3458425642 7796031.324799054),C
2023,3106200,1,14126,15,30514130,POINT (604776.8175048645 7793001.234994955),C
2023,3106200,1,14126,38,30855075,POINT (602166.5093241229 7796274.376227353),C
2023,3106200,1,14126,159,30411030,POINT (608473.8862351825 7797083.621063193),C
2023,3106200,1,10911,0,30575500,POINT (606635.058080887 7791346.403415339),C
2023,3106200,1,25390,0,30855445,POINT (602773.6884191784 7796038.302007045),C
2023,3106200,1,32400,0,31150620,POINT (611021.6838349066 7801333.78903761),C
2023,3106200,1,33147,0,30525490,POINT (602596.396970981 7795199.030604951),C
2023,3106200,1,33295,0,31515225,POINT (609116.7520869675 7807622.43937345),C
2023,3106200,1,33147,0,31578500,POINT (604220.184359241 7808590.724695073),C
2023,3106200,1,18130,0,31520000,POINT (607976.6224041866 7808360.5809374275),C
2023,3106200,1,33163,0,31655230,POINT (606173.5202376362 7811539.256308735),C
2023,3106200,1,31012,0,30580020,POINT (606365.5567681289 7792101.258567938),C
2023,3106200,1,14134,0,30285420,POINT (615347.0748480924 7796995.596916285),C
2023,3106200,1,18211,0,30180000,POINT (608686.9574974033 7797575.502738768),C
2023,3106200,1,23303,0,31950020,POINT (614968.1679763125 7802216.812450256),C
2023,3106200,1,31012,0,30610560,POINT (604888.4052032249 7791279.694336228),C
2023,3106200,1,18113,0,31620380,POINT (608098.7709477362 7810103.1352739055),C
2023,3106200,1,33121,0,30575847,POINT (606838.3749250032 7790222.36298201),C
2023,3106200,1,31012,0,31870150,POINT (614587.0071962248 7804941.398024837),C
2023,3106200,1,18300,0,31170210,POINT (612619.2495434436 7800650.292491173),C
2023,3106200,1,33147,0,31814090,POINT (612546.6133723044 7804208.857691856),C
2023,3106200,1,18211,0,30520460,POINT (602698.714340496 7794979.650738188),C
2023,3106200,1,14134,0,31130192,POINT (609964.8863336119 7800566.72297683),C
2023,3106200,1,20916,0,31060460,POINT (614784.5174737403 7799931.000013251),C
2023,3106200,1,25390,0,30610270,POINT (604697.2798533292 7792331.86728231),C
2023,3106200,1,23915,0,30390010,POINT (606851.2640922598 7787686.63930339),C
2023,3106200,1,33147,0,31573300,POINT (605555.1178977479 7809133.58060289),C
2023,3106200,1,15211,0,31660000,POINT (606967.7668524551 7809889.611454338),C
2023,3106200,1,33139,0,30710470,POINT (608143.7327940238 7797937.019194316),C
2023,3106200,1,18229,0,30285080,POINT (615256.2361432153 7797667.833703182),C
2023,3106200,1,28402,0,31980180,POINT (613602.940077005 7804015.915598525),C
2023,3106200,1,33147,0,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,18229,0,31160240,POINT (611740.1583850461 7801334.983461941),C
2023,3106200,1,18113,0,31330142,POINT (604190.2882792256 7801536.951888979),C
2023,3106200,1,33210,0,31010430,POINT (613816.003215062 7797949.437479721),C
2023,3106200,1,16226,0,31744335,POINT (610730.1823557201 7807567.956540606),C
2023,3106200,1,33147,0,31741161,POINT (609647.8385946883 7806075.872852941),C
2023,3106200,1,33147,0,30550390,POINT (606265.335201818 7793586.441944443),C
2023,3106200,1,28224,0,31742790,POINT (612468.2130822621 7808140.610954782),C
2023,3106200,1,10961,0,30620030,POINT (604405.5426017607 7790690.66410213),C
2023,3106200,1,31012,0,30644090,POINT (603276.2059826059 7788934.429126895),C
2023,3106200,1,10961,0,30516030,POINT (605905.5874292662 7793386.747240872),C
2023,3106200,1,10911,0,31585310,POINT (604100.337779527 7808012.089018199),C
2023,3106200,1,18229,0,30180110,POINT (610590.2267319143 7797375.6470610015),C
2023,3106200,1,32116,0,31360190,POINT (603697.4969235734 7802070.490698505),C
2023,3106200,1,15211,0,30320400,POINT (611084.6977800715 7791811.844185061),C
2023,3106200,1,21238,0,31035536,POINT (613762.3819830475 7801419.361824502),C
2023,3106200,1,33147,0,31070460,POINT (615805.6312593301 7800139.282025095),C
2023,3106200,1,28127,0,31270790,POINT (609746.4606839895 7803390.87862567),C
2023,3106200,1,10911,0,30295190,POINT (616853.1216634717 7797391.3593160445),C
2023,3106200,1,33147,0,31970695,POINT (616671.6205979723 7803387.384653379),C
2023,3106200,1,10911,0,30580040,POINT (606100.0195078974 7792194.646923586),C
2023,3106200,1,18130,0,30575180,POINT (607667.3987230305 7790867.846350442),C
2023,3106200,1,25390,0,30830510,POINT (603965.0470432278 7799888.462461035),C
2023,3106200,1,29506,0,31550550,POINT (606560.2660136593 7806424.185174387),C
2023,3106200,1,32507,0,30190050,POINT (611073.4546152669 7796686.136381081),C
2023,3106200,1,10911,0,30130148,POINT (611566.1010260034 7794992.114328375),C
2023,3106200,1,16234,0,30380260,POINT (609743.6317387008 7794331.721722767),C
2023,3106200,1,25390,0,31810260,POINT (611733.3609213362 7803866.600903478),C
2023,3106200,1,33121,0,30421023,POINT (607216.118210076 7796201.382171855),C
2023,3106200,1,32990,0,30510290,POINT (605453.783732019 7794799.660257881),C
2023,3106200,1,10139,0,31270220,POINT (609246.678216413 7803322.249527147),C
2023,3106200,1,31012,0,31035070,POINT (613835.3400772979 7798862.763577872),C
2023,3106200,1,25390,0,30690480,POINT (599434.983366786 7790865.760898146),C
2023,3106200,1,33139,0,30820272,POINT (604815.9090273551 7798316.57051305),C
2023,3106200,1,10996,0,31230640,POINT (609395.6357194631 7799763.809579137),C
2023,3106200,1,10538,0,31980370,POINT (613510.5039075899 7804490.775394517),C
2023,3106200,1,32990,0,30575590,POINT (606422.1421991535 7791149.524157577),C
2023,3106200,1,10937,0,30220300,POINT (613481.3932065455 7794741.177053175),C
2023,3106200,1,14142,0,30411137,POINT (608653.4694456152 7796294.743961436),C
2023,3106200,1,25390,0,31365170,POINT (604428.7181586866 7802417.596335577),C
2023,3106200,1,10911,0,30820560,POINT (604644.3653426656 7798977.280754285),C
2023,3106200,1,31012,0,31015254,POINT (612347.307768153 7798117.579411653),C
2023,3106200,1,33147,0,31580500,POINT (604697.9673238986 7807473.379407806),C
2023,3106200,1,18211,0,31130020,POINT (610450.2868759137 7800118.065887911),C
2023,3106200,1,33198,0,31170750,POINT (612765.5629079834 7801549.953238074),C
2023,3106200,1,10911,0,30140084,POINT (611423.8038610768 7795883.166026878),C
2023,3106200,1,18130,0,30690620,POINT (599012.1009577336 7791183.271171642),C
2023,3106200,1,18130,0,30710070,POINT (610225.0339334316 7797499.555112356),C
2023,3106200,1,24113,0,30140120,POINT (611513.5028615231 7795263.735089077),C
2023,3106200,1,18211,0,31110656,POINT (611512.0241806068 7798757.396145284),C
2023,3106200,1,25322,0,30770310,POINT (607436.318110879 7798394.40696878),C
2023,3106200,1,31012,0,30810170,POINT (605852.3056743585 7799021.084926483),C
2023,3106200,1,10961,0,30775500,POINT (607729.0931255392 7799066.793002086),C
2023,3106200,1,18130,0,30710543,POINT (609178.9915031848 7798119.879584735),C
2023,3106200,1,18130,0,30770350,POINT (607625.9217390125 7798465.356636092),C
2023,3106200,1,25390,0,31130602,POINT (610726.4446142837 7800603.942885922),C
2023,3106200,1,18229,0,31015025,POINT (613407.5374869603 7798032.022641376),C
2023,3106200,1,27406,0,30530720,POINT (604099.2141637327 7795939.648013888),C
2023,3106200,1,25438,0,30610100,POINT (603609.358607244 7792916.040290019),C
2023,3106200,1,29506,0,31640007,POINT (607688.4239990121 7810060.013484908),C
2023,3106200,1,17419,0,31560200,POINT (607673.8073741391 7806531.948137606),C
2023,3106200,1,26515,0,30520090,POINT (603795.9852653041 7794439.405320058),C
2023,3106200,1,10911,0,31980670,POINT (614005.7736939671 7804291.551277896),C
2023,3106200,1,32990,0,30692500,POINT (599265.5935162213 7789198.481181366),C
2023,3106200,1,10961,0,30666340,POINT (600882.173689462 7786651.00966384),C
2023,3106200,1,14134,0,31844290,POINT (614069.9976499594 7805983.210972285),C
2023,3106200,1,25322,0,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,33121,0,30535440,POINT (605449.9134015141 7796220.79311312),C
2023,3106200,1,25128,0,31950000,POINT (614771.1795141533 7802575.627140684),C
2023,3106200,1,32116,0,31230120,POINT (608760.3752331393 7798751.8739949465),C
2023,3106200,1,11119,0,30330160,POINT (611036.3742859678 7794255.3333402965),C
2023,3106200,1,33147,0,31930250,POINT (614614.0971109364 7803038.3525926145),C
2023,3106200,1,22226,0,30640240,POINT (602308.3382767267 7791376.110507819),C
2023,3106200,1,23303,0,31555000,POINT (606835.4327794883 7805179.9669651305),C
2023,3106200,1,25128,0,31110780,POINT (611051.2439472949 7799403.755201399),C
2023,3106200,1,31012,0,30620150,POINT (604364.4398840135 7789553.9322467),C
2023,3106200,1,32507,0,30110047,POINT (610394.5529297931 7795117.897693858),C
2023,3106200,1,33139,0,30610670,POINT (605202.8257887582 7790852.667869085),C
2023,3106200,1,33147,0,30692180,POINT (598800.8099527645 7790063.671903565),C
2023,3106200,1,16293,0,30626710,POINT (603900.5111056217 7787764.791336087),C
2023,3106200,1,18130,0,30610170,POINT (603543.3635024398 7792972.823486686),C
2023,3106200,1,18130,0,31910310,POINT (613092.8932280082 7802967.704979852),C
2023,3106200,1,25322,0,30668305,POINT (601338.2234430754 7787979.322477013),C
2023,3106200,1,25128,0,30881520,POINT (603190.1072825221 7799159.547194641),C
2023,3106200,1,31012,0,30575180,POINT (607667.3987230305 7790867.846350442),C
2023,3106200,1,33198,0,30140069,POINT (610735.2785343122 7796327.158368234),C
2023,3106200,1,28224,0,31578660,POINT (604051.8380966614 7808422.599756038),C
2023,3106200,1,25390,0,30668170,POINT (601241.6673547891 7788174.497433484),C
2023,3106200,1,22293,0,30640500,POINT (602229.7285956728 7790653.657122303),C
2023,3106200,1,33139,0,30840490,POINT (605109.4779254217 7800463.307626515),C
2023,3106200,1,10961,0,30710320,POINT (608747.3364515922 7797703.974026665),C
2023,3106200,1,33112,0,30530150,POINT (604629.3594815523 7796036.602951117),C
2023,3106200,1,33210,0,31730700,POINT (610615.8192149529 7806159.182674713),C
2023,3106200,1,33121,0,31255710,POINT (610090.3180170024 7803264.886266683),C
2023,3106200,1,23303,0,31160260,POINT (611838.7155493901 7801431.747008142),C
2023,3106200,1,10945,0,31110590,POINT (611416.5540070938 7798911.228233583),C
2023,3106200,1,33139,0,31170750,POINT (612765.5629079834 7801549.953238074),C
2023,3106200,1,32507,0,30170130,POINT (611018.0487169141 7797413.578754906),C
2023,3106200,1,31012,0,31655600,POINT (606490.2910117202 7811167.4277531095),C
2023,3106200,1,32990,0,30662320,POINT (600868.3506174091 7789370.130347381),C
2023,3106200,1,13529,0,31525200,POINT (607422.9292959636 7807527.830776541),C
2023,3106200,1,26108,0,30280220,POINT (614676.6762894238 7798518.342326816),C
2023,3106200,1,20631,0,31660270,POINT (606048.273953369 7810789.513021462),C
2023,3106200,1,18211,0,30180110,POINT (610590.2267319143 7797375.6470610015),C
2023,3106200,1,33147,0,30441036,POINT (609154.3731103084 7795270.465264007),C
2023,3106200,1,10520,0,30150150,POINT (611732.5608229954 7797051.034228997),C
2023,3106200,1,15319,0,30710560,POINT (608532.1862748641 7797963.427054018),C
2023,3106200,1,10911,0,31330250,POINT (604889.6456417392 7801611.336372934),C
2023,3106200,1,32116,0,30180121,POINT (609948.7116242187 7795971.235123023),C
2023,3106200,1,31012,0,30285280,POINT (615868.2805464576 7798401.717730435),C
2023,3106200,1,31012,0,30880320,POINT (602962.393610269 7798545.103156935),C
2023,3106200,1,33198,0,30350280,POINT (610483.8544606344 7793644.819722605),C
2023,3106200,1,22218,0,30710290,POINT (609073.2852633041 7798022.512630798),C
2023,3106200,1,10911,0,30130141,POINT (611623.2563022304 7795304.397508532),C
2023,3106200,1,25934,0,31230250,POINT (608745.0600936399 7799515.897026115),C
2023,3106200,1,10911,0,31530530,POINT (606808.1914362962 7807830.836438632),C
2023,3106200,1,33210,0,31250620,POINT (609255.3914133228 7801121.116943665),C
2023,3106200,1,33147,0,31748332,POINT (611378.0222682814 7809906.745369148),C
2023,3106200,1,33198,0,30411335,POINT (607550.9524373166 7796302.485156796),C
2023,3106200,1,25411,0,31250250,POINT (609039.3012767851 7800413.658195458),C
2023,3106200,1,33210,0,31960280,POINT (614717.0431101926 7803729.5337886475),C
2023,3106200,1,10911,0,31250130,POINT (608631.5444573899 7800114.132212527),C
2023,3106200,1,31012,0,31744570,POINT (611320.3766342825 7808349.272356607),C
2023,3106200,1,18130,0,31235000,POINT (609727.4246189316 7799791.613135659),C
2023,3106200,1,33147,0,31970617,POINT (617979.0102607924 7803838.507987332),C
2023,3106200,1,20631,0,31110750,POINT (610669.9160511559 7799329.548202507),C
2023,3106200,1,33295,0,31310200,POINT (606718.8504130216 7802681.179847708),C
2023,3106200,1,33147,0,31150380,POINT (610003.1819156614 7801693.530970604),C
2023,3106200,1,32990,0,30881060,POINT (602548.3877507427 7799151.823344428),C
2023,3106200,1,10911,0,31555200,POINT (606792.2356425831 7806063.813298638),C
2023,3106200,1,10945,0,30530130,POINT (604520.8089511236 7796132.1512635425),C
2023,3106200,1,25420,0,30855070,POINT (603353.8552964707 7796131.927439685),C
2023,3106200,1,10538,0,31565100,POINT (608150.6397655045 7806544.731713871),C
2023,3106200,1,33210,0,30620590,POINT (604937.0560654245 7790107.065177627),C
2023,3106200,1,10520,0,31360350,POINT (605064.9382830149 7804623.222432444),C
2023,3106200,1,10911,0,30840160,POINT (604464.0549204927 7800402.049978096),C
2023,3106200,1,28127,0,31255180,POINT (609435.7384449337 7802070.971322649),C
2023,3106200,1,25390,0,31744305,POINT (610299.5909027607 7807100.609798339),C
2023,3106200,1,24512,0,30170011,POINT (610733.6259959885 7796131.208374753),C
2023,3106200,1,10911,0,30530440,POINT (604489.2806951868 7795730.117389761),C
2023,3106200,1,29492,0,30710630,POINT (608613.2876478983 7797445.389217867),C
2023,3106200,1,32507,0,30441039,POINT (609385.1010810083 7795447.53293295),C
2023,3106200,1,28291,0,31741405,POINT (611514.3772631912 7804668.044513907),C
2023,3106200,1,17338,0,30640755,POINT (613407.6453949371 7804801.394789339),C
2023,3106200,1,10961,0,30840030,POINT (604238.5557198136 7799902.381106524),C
2023,3106200,1,25420,0,31872670,POINT (616143.1065990325 7808408.833570207),C
2023,3106200,1,10911,0,30775330,POINT (607926.1953868801 7799782.281670458),C
2023,3106200,1,18130,0,31910442,POINT (613189.8261452989 7802182.818767682),C
2023,3106200,1,26515,0,30520370,POINT (602440.5476762779 7794620.908414337),C
2023,3106200,1,14134,0,31150690,POINT (611057.6530125282 7801776.07268036),C
2023,3106200,1,33139,0,30840080,POINT (604477.6423933199 7799936.241765538),C
2023,3106200,1,18300,0,31160015,POINT (611475.0898606143 7800670.1533827735),C
2023,3106200,1,25420,0,31585200,POINT (603925.7610327915 7807721.525745833),C
2023,3106200,1,28216,0,30620150,POINT (604364.4398840135 7789553.9322467),C
2023,3106200,1,33147,0,30840630,POINT (604843.3970308283 7799945.968807413),C
2023,3106200,1,33147,0,31230450,POINT (609357.9789537207 7799686.851815447),C
2023,3106200,1,25993,0,30150350,POINT (612873.3098438638 7796204.546729462),C
2023,3106200,1,10911,0,30662120,POINT (600221.9062509616 7789709.934808099),C
2023,3106200,1,32507,0,31560380,POINT (607481.1782438388 7806386.990992439),C
2023,3106200,1,31012,0,31370641,POINT (603721.6879175603 7807248.845279584),C
2023,3106200,1,15211,0,31980300,POINT (613435.603274215 7804284.557652464),C
2023,3106200,1,32507,0,31840110,POINT (612621.5908478183 7805546.254117053),C
2023,3106200,1,25128,0,31842610,POINT (613211.1467180141 7805963.0705221165),C
2023,3106200,1,33198,0,31660000,POINT (606967.7668524551 7809889.611454338),C
2023,3106200,1,25420,0,31035350,POINT (613149.5314160131 7799176.02867816),C
2023,3106200,1,33210,0,30720320,POINT (607111.6898023773 7797387.858197708),C
2023,3106200,1,33139,0,30441194,POINT (608795.7941972077 7793950.743699938),C
2023,3106200,1,25993,0,31610120,POINT (609806.0269648768 7808411.5477859285),C
2023,3106200,1,10911,0,30411335,POINT (607550.9524373166 7796302.485156796),C
2023,3106200,1,27902,0,31310260,POINT (607029.0916696028 7800397.861741317),C
2023,3106200,1,23303,0,30882400,POINT (603608.1003643943 7801291.971086203),C
2023,3106200,1,33147,0,30180003,POINT (609977.0423765152 7796482.923357677),C
2023,3106200,1,15297,0,30881320,POINT (603348.4876205793 7800020.470040882),C
2023,3106200,1,33147,0,30532290,POINT (603965.5888014829 7794283.692698639),C
2023,3106200,1,31012,0,31520395,POINT (607236.9016242375 7808526.337332586),C
2023,3106200,1,32507,0,31578510,POINT (604335.3818368604 7808789.759424575),C
2023,3106200,1,28232,0,31741110,POINT (609716.8210846769 7805407.5509932535),C
2023,3106200,1,33147,0,31130240,POINT (610153.5085814991 7800253.412363075),C
2023,3106200,1,33147,0,30666370,POINT (601035.271290738 7786540.456965113),C
2023,3106200,1,33121,0,30190002,POINT (610079.2202604454 7796789.725624727),C
2023,3106200,1,31012,0,30626470,POINT (603850.9651983917 7788072.923156159),C
2023,3106200,1,31012,0,30530130,POINT (604520.8089511236 7796132.1512635425),C
2023,3106200,1,14134,0,30285120,POINT (615537.3744697203 7798100.058404024),C
2023,3106200,1,25128,0,31540240,POINT (605416.2904074626 7807288.2526609665),C
2023,3106200,1,23915,0,31810280,POINT (611893.3296851609 7803377.569169767),C
2023,3106200,1,22293,0,31360280,POINT (603316.1610232469 7802400.336611465),C
2023,3106200,1,18211,0,30575080,POINT (607754.2269933701 7791600.251311405),C
2023,3106200,1,10139,0,30881170,POINT (602716.8834441644 7799547.311011462),C
2023,3106200,1,31012,0,31870540,POINT (615210.9194279688 7806086.154787097),C
2023,3106200,1,31012,0,31930585,POINT (613696.1995169262 7803324.361242149),C
2023,3106200,1,33139,0,30494270,POINT (609194.0584368882 7791863.435797977),C
2023,3106200,1,13511,0,30710543,POINT (609178.9915031848 7798119.879584735),C
2023,3106200,1,10139,0,31730760,POINT (610736.7420123621 7805545.650125942),C
2023,3106200,1,10911,0,31520020,POINT (608611.1228453319 7807967.469825048),C
2023,3106200,1,25110,0,30627155,POINT (603493.2301239467 7789109.705254421),C
2023,3106200,1,31012,0,30865230,POINT (602321.8185106594 7797170.7633976685),C
2023,3106200,1,10911,0,31580000,POINT (605083.0739921834 7807741.498664096),C
2023,3106200,1,25390,0,30660311,POINT (602584.0125347144 7789243.805615183),C
2023,3106200,1,31012,0,30626004,POINT (602564.3215961473 7787926.86947651),C
2023,3106200,1,18130,0,30710270,POINT (609117.31679573 7797960.9866993595),C
2023,3106200,1,33210,0,30130174,POINT (611114.7431662699 7795042.052634915),C
2023,3106200,1,18113,0,30720270,POINT (607328.9574174018 7797210.435955943),C
2023,3106200,1,33147,0,30820272,POINT (604815.9090273551 7798316.57051305),C
2023,3106200,1,14134,0,31365230,POINT (604575.564342904 7802241.804560276),C
2023,3106200,1,31012,0,31525150,POINT (607584.472253258 7807293.521699808),C
2023,3106200,1,33210,0,30411570,POINT (606746.382238738 7796153.340572015),C
2023,3106200,1,32990,0,30570020,POINT (606316.5151311163 7793163.110640684),C
2023,3106200,1,33147,0,30575815,POINT (607321.1505097745 7790464.135914478),C
2023,3106200,1,23303,0,31360280,POINT (603316.1610232469 7802400.336611465),C
2023,3106200,1,31012,0,31870190,POINT (614439.4021931652 7805179.4990559425),C
2023,3106200,1,33139,0,31510430,POINT (608419.6668382131 7808358.7792495135),C
2023,3106200,1,10911,0,30120060,POINT (611263.5189024783 7797065.528301422),C
2023,3106200,1,33210,0,31210450,POINT (609463.4037249489 7797945.383897321),C
2023,3106200,1,14134,0,30150010,POINT (612003.1901355062 7797561.125724214),C
2023,3106200,1,25438,0,30626497,POINT (602740.5093545538 7787642.168714168),C
2023,3106200,1,33163,0,30730560,POINT (605979.9681307905 7797963.843517855),C
2023,3106200,1,18130,0,30710580,POINT (608645.4300796513 7797799.153700128),C
2023,3106200,1,16293,0,31340240,POINT (605513.1493227989 7802739.762054676),C
2023,3106200,1,25993,0,31655550,POINT (606025.2272200106 7811631.670563157),C
2023,3106200,1,32507,0,31710000,POINT (608449.5485371765 7806435.456478054),C
2023,3106200,1,33147,0,30512760,POINT (604368.726248284 7793855.730074776),C
2023,3106200,1,25420,0,31730560,POINT (610835.8607148621 7806591.731772518),C
2023,3106200,1,25128,0,30881212,POINT (602507.5225728967 7799766.714472062),C
2023,3106200,1,31012,0,30285470,POINT (615861.03349354 7797121.0837437045),C
2023,3106200,1,13308,0,31748141,POINT (610954.000027367 7809985.2380080875),C
2023,3106200,1,33163,0,30130145,POINT (611611.9641036309 7795149.321138),C
2023,3106200,1,10317,0,31110370,POINT (610990.0751944059 7798446.165150462),C
2023,3106200,1,33163,0,30380600,POINT (609456.2110889894 7793689.044209998),C
2023,3106200,1,33295,0,30360663,POINT (609542.4121331702 7793668.822861528),C
2023,3106200,1,19225,0,30664002,POINT (600311.939020059 7788639.400773471),C
2023,3106200,1,33210,0,31160080,POINT (611438.445847406 7800854.9704513885),C
2023,3106200,1,25390,0,30660270,POINT (602123.1777830494 7789468.5942739695),C
2023,3106200,1,10911,0,30514410,POINT (605474.8545995991 7793247.780846169),C
2023,3106200,1,10538,0,30455600,POINT (608786.5041173822 7791560.339645181),C
2023,3106200,1,10961,0,31840330,POINT (611593.6851897427 7805929.739035268),C
2023,3106200,1,14134,0,30610020,POINT (603824.254873805 7792805.255315116),C
2023,3106200,1,32507,0,30720100,POINT (607249.9574573492 7797598.11687608),C
2023,3106200,1,10139,0,30421270,POINT (607257.405461442 7795359.045105934),C
2023,3106200,1,10911,0,30310020,POINT (611933.320196798 7794603.75482242),C
2023,3106200,1,31012,0,30580050,POINT (606181.3887560865 7792020.324366827),C
2023,3106200,1,18229,0,30525210,POINT (603344.3165827338 7795545.474951111),C
2023,3106200,1,28224,0,31570230,POINT (607005.9235632033 7809705.310315731),C
2023,3106200,1,15211,0,31640330,POINT (607798.981618756 7810944.064128837),C
2023,3106200,1,33147,0,30620080,POINT (604291.806939054 7790118.250779817),C
2023,3106200,1,32116,0,30535610,POINT (605515.6041521295 7796505.438151167),C
2023,3106200,1,33147,0,31170030,POINT (612349.8512721914 7800053.169823759),C
2023,3106200,1,29506,0,31840050,POINT (613053.8280132645 7806147.677666195),C
2023,3106200,1,18229,0,31330420,POINT (605183.0437556767 7802241.3893298255),C
2023,3106200,1,32507,0,31035460,POINT (612918.7570727789 7799371.850027168),C
2023,3106200,1,10911,0,30870020,POINT (604091.2372317275 7798506.226858875),C
2023,3106200,1,26213,0,30140080,POINT (612336.3748091867 7795969.54760741),C
2023,3106200,1,10317,0,31250380,POINT (609213.7977762237 7800922.908105106),C
2023,3106200,1,25390,0,30642565,POINT (603757.7445336392 7789065.135461568),C
2023,3106200,1,32507,0,30260100,POINT (613799.0024802133 7797001.266690638),C
2023,3106200,1,18130,0,30570360,POINT (607582.4364874554 7792570.974384958),C
2023,3106200,1,25390,0,30627172,POINT (602115.4156808543 7788323.917384665),C
2023,3106200,1,31012,0,30626470,POINT (603850.9651983917 7788072.923156159),C
2023,3106200,1,33210,0,31555300,POINT (606840.4622671539 7805881.938393811),C
2023,3106200,1,23192,0,31742096,POINT (611797.7593677135 7806395.919479736),C
2023,3106200,1,33147,0,31620300,POINT (607813.9335660132 7810433.421180617),C
2023,3106200,1,14134,0,30570740,POINT (606811.7635402364 7792144.359745392),C
2023,3106200,1,33147,0,30820230,POINT (605115.2489180722 7798108.887101822),C
2023,3106200,1,18130,0,31210420,POINT (609659.8760221757 7798498.136949042),C
2023,3106200,1,33147,0,30644260,POINT (602734.0641229489 7789604.66346167),C
2023,3106200,1,18130,0,31110090,POINT (611537.2626413754 7798255.604937762),C
2023,3106200,1,33147,0,30350630,POINT (609840.6145669452 7792087.255424524),C
2023,3106200,1,25438,0,30525030,POINT (603669.9891710316 7795131.616520809),C
2023,3106200,1,33139,0,30525190,POINT (603509.2240176853 7795508.0926361745),C
2023,3106200,1,32990,0,30642470,POINT (603265.7743628088 7789545.174530573),C
2023,3106200,1,10996,0,30310490,POINT (612229.6043150916 7793755.827973844),C
2023,3106200,1,33210,0,31872650,POINT (615933.7139002549 7808520.5297844075),C
2023,3106200,1,33147,0,30190080,POINT (610137.6807498672 7796805.249435494),C
2023,3106200,1,10911,0,31710690,POINT (608994.9813216865 7805889.090315474),C
2023,3106200,1,31012,0,31742218,POINT (611755.551740177 7807181.62379697),C
