,id_domicilio,id_zona,tipologia_domicilio,regime_ocupacao,quantidade_bicicletas,quantidade_motos,quantidade_moradores,quantidade_familias,fator_expansao,quantidade_automoveis,id_municipio
9575,38224,9104,Domicílio Isolado (casa),Própria paga,3,0,4,1,21.57,0,3136652
9576,38225,9104,Domicílio Isolado (casa),Própria paga,3,0,4,1,21.57,0,3136652
9577,38226,9109,Domicílio Isolado (casa),Própria paga,0,0,3,1,13.46,1,3136652
9578,38227,9109,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,0,0,3,1,13.46,1,3136652
9579,38237,9109,Domicílio Isolado (casa),Própria paga,1,0,6,1,13.46,1,3136652
9580,38238,9109,Domicílio Isolado (casa),Própria paga,0,0,3,1,13.46,1,3136652
9581,38240,9204,Domicílio Isolado (casa),Própria paga,0,0,4,1,5.88,0,3136652
9582,38241,9204,Domicílio Isolado (casa),Própria paga,0,0,5,1,5.88,0,3136652
9583,38242,9204,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.88,0,3136652
9584,38243,9204,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.88,0,3136652
9585,38244,9204,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.88,0,3136652
9586,38245,9105,Domicílio Isolado (casa),Alugada,0,0,5,1,22.21,0,3136652
9587,38246,9105,Domicílio Isolado (casa),Própria paga,1,0,4,1,22.21,2,3136652
9588,38247,9105,Domicílio Isolado (casa),Própria paga,0,1,5,1,22.21,2,3136652
9589,38248,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,0,3136652
9590,38249,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,0,3136652
9591,38252,9113,Domicílio Isolado (casa),Própria paga,0,1,4,1,23.75,2,3136652
9592,38254,9113,Domicílio Isolado (casa),Própria paga,0,0,4,1,23.75,0,3136652
9593,38256,15014,Domicílio Isolado (casa),Alugada,0,0,2,1,29.66,1,3154606
9594,38257,15024,Domicílio Isolado (casa),Própria paga,0,0,4,1,41.0,0,3154606
9595,38258,15024,Domicílio Isolado (casa),Própria paga,0,0,2,1,41.0,1,3154606
9596,38259,15024,Domicílio Isolado (casa),Alugada,0,0,4,1,41.0,0,3154606
9597,38261,15024,Domicílio Isolado (casa),Própria paga,0,0,2,1,41.0,0,3154606
9598,38271,9115,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.0,1,3136652
9599,38274,9104,Domicílio Isolado (casa),Própria paga,0,0,3,1,21.57,0,3136652
9600,38275,9104,Domicílio Isolado (casa),Própria paga,0,0,1,1,21.57,0,3136652
9601,38277,15007,Domicílio Isolado (casa),Própria paga,0,0,5,1,9.25,0,3154606
9602,38278,15007,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.25,1,3154606
9603,38279,15007,Domicílio Isolado (casa),Própria paga,0,1,6,1,9.25,0,3154606
9604,38280,15025,Domicílio Isolado (casa),Própria paga,0,1,3,1,39.94,1,3154606
9605,38281,15019,Domicílio Isolado (casa),Própria paga,0,0,2,1,19.41,0,3154606
9606,38282,15019,Domicílio Isolado (casa),Própria paga,0,1,2,1,19.41,1,3154606
9607,38283,15019,Domicílio Isolado (casa),Própria paga,0,0,3,1,19.41,1,3154606
9608,38284,9108,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.43,0,3136652
9609,38285,9108,Domicílio Isolado (casa),Alugada,0,1,3,1,5.43,0,3136652
9610,38286,9108,Domicílio Isolado (casa),Própria paga,1,0,1,1,5.43,0,3136652
9611,38287,9108,Domicílio Isolado (casa),Própria paga,1,0,2,1,5.43,0,3136652
9612,38288,9108,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.43,0,3136652
9613,38289,9111,Domicílio Isolado (casa),Própria paga,0,0,2,1,3.19,1,3136652
9614,38290,9111,Domicílio Isolado (casa),Própria paga,0,0,1,1,3.19,0,3136652
9615,38291,9111,Domicílio Isolado (casa),Própria paga,0,1,4,1,3.19,2,3136652
9616,38292,9111,Domicílio Isolado (casa),Própria paga,0,0,2,1,3.19,1,3136652
9617,38293,9111,Domicílio Isolado (casa),Cedida ou emprestada,0,0,1,1,3.19,1,3136652
9618,38294,9105,Domicílio Isolado (casa),Própria paga,0,0,4,1,22.21,1,3136652
9619,38295,9105,Domicílio Isolado (casa),Própria paga,0,0,2,1,22.21,1,3136652
9620,38296,9105,Domicílio Isolado (casa),Própria paga,0,0,5,1,22.21,0,3136652
9621,38297,9105,Domicílio Isolado (casa),Própria paga,0,0,4,1,22.21,1,3136652
9622,38298,9105,Domicílio Isolado (casa),Própria paga,0,1,1,1,22.21,0,3136652
9623,38299,9104,Domicílio Isolado (casa),Própria paga,0,0,5,1,21.57,1,3136652
9624,38300,9104,Domicílio Isolado (casa),Própria paga,0,0,1,1,21.57,0,3136652
9625,38301,9104,Domicílio Isolado (casa),Própria paga,0,0,2,1,21.57,0,3136652
9626,38302,9104,Domicílio Isolado (casa),Própria paga,0,0,2,1,21.57,0,3136652
9627,38306,15025,Domicílio Isolado (casa),Própria em pagamento,0,0,4,1,39.94,0,3154606
9628,38307,15019,Domicílio Isolado (casa),Própria paga,0,0,1,1,19.41,0,3154606
9629,38308,15019,Domicílio Isolado (casa),Própria paga,0,0,1,1,19.41,0,3154606
9630,38309,15019,Domicílio Isolado (casa),Própria em pagamento,0,0,4,1,19.41,0,3154606
9631,38310,9108,Domicílio Isolado (casa),Própria paga,0,0,2,1,5.43,0,3136652
9632,38311,9108,Domicílio Isolado (casa),Própria paga,1,0,3,1,5.43,0,3136652
9633,38312,9108,Domicílio Isolado (casa),Própria paga,0,0,3,1,5.43,0,3136652
9634,38313,9108,Domicílio Isolado (casa),Cedida ou emprestada,0,0,2,1,5.43,0,3136652
9635,38314,9108,Domicílio Isolado (casa),Própria paga,0,0,3,1,5.43,0,3136652
9636,38315,9111,Domicílio Isolado (casa),Própria em pagamento,0,0,3,1,3.19,1,3136652
9637,38316,9111,Domicílio Isolado (casa),Própria em pagamento,0,0,3,1,3.19,0,3136652
9638,38317,9111,Domicílio Isolado (casa),Própria paga,0,0,4,1,3.19,2,3136652
9639,38318,9111,Domicílio Isolado (casa),Alugada,0,0,3,1,3.19,0,3136652
9640,38319,9111,Domicílio Isolado (casa),Própria em pagamento,0,1,4,1,3.19,1,3136652
9641,38320,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,0,3136652
9642,38321,9105,Domicílio Isolado (casa),Própria paga,1,0,4,1,22.21,1,3136652
9643,38322,9105,Domicílio Isolado (casa),Própria em pagamento,0,1,2,1,22.21,1,3136652
9644,38323,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,0,3136652
9645,38328,15008,Domicílio Isolado (casa),Própria paga,2,0,4,1,48.0,0,3154606
9646,38329,15008,Domicílio Isolado (casa),Própria paga,1,0,2,1,48.0,0,3154606
9647,38330,15008,Domicílio Isolado (casa),Própria paga,0,0,3,1,48.0,0,3154606
9648,38331,15023,Domicílio Isolado (casa),Alugada,0,0,4,1,81.0,1,3154606
9649,38335,9115,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.0,0,3136652
9650,38336,9115,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.0,0,3136652
9651,38338,9204,Domicílio Isolado (casa),Própria paga,1,0,6,1,5.88,0,3136652
9652,38339,9204,Domicílio Isolado (casa),Própria paga,0,0,4,1,5.88,0,3136652
9653,38342,9105,Domicílio Isolado (casa),Própria paga,0,0,6,1,22.21,2,3136652
9654,38347,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,1,3136652
9655,38348,9113,Domicílio Isolado (casa),Própria paga,0,0,3,1,23.75,0,3136652
9656,38349,9113,Domicílio Isolado (casa),Própria paga,0,0,1,1,23.75,0,3136652
9657,38351,9113,Domicílio Isolado (casa),Própria paga,0,0,6,1,23.75,0,3136652
9658,38353,15014,Domicílio Isolado (casa),Própria paga,2,1,4,1,29.66,1,3154606
9659,38354,15024,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.0,1,3154606
9660,38356,15024,Domicílio Isolado (casa),Própria paga,3,0,3,1,41.0,0,3154606
9661,38357,15024,Domicílio Isolado (casa),Própria paga,3,0,5,1,41.0,1,3154606
9662,38358,15024,Domicílio Isolado (casa),Própria paga,0,0,5,1,41.0,0,3154606
9663,38360,9105,Domicílio Isolado (casa),Alugada,0,0,1,1,22.21,1,3136652
9664,38361,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,1,3136652
9665,38362,9105,Domicílio Isolado (casa),Própria paga,0,0,5,1,22.21,1,3136652
9666,38364,9204,Domicílio Isolado (casa),Própria paga,1,0,5,1,5.88,0,3136652
9667,38367,9104,Domicílio Isolado (casa),Própria paga,0,0,3,1,21.57,0,3136652
9668,38370,9204,Domicílio Isolado (casa),Própria paga,1,0,4,1,5.88,1,3136652
9669,38372,15031,Domicílio Isolado (casa),Própria paga,0,0,3,1,6.42,0,3154606
9670,38374,15031,Domicílio Isolado (casa),Própria paga,0,0,5,1,6.42,0,3154606
9671,38375,15007,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.25,0,3154606
9672,38376,15007,Domicílio Isolado (casa),Própria paga,0,0,2,1,9.25,0,3154606
9673,38377,15007,Domicílio Isolado (casa),Própria paga,0,0,4,1,9.25,1,3154606
9674,38379,15019,Domicílio Isolado (casa),Própria paga,0,0,1,1,19.41,0,3154606
9675,38380,15019,Domicílio Isolado (casa),Própria paga,0,0,4,1,19.41,0,3154606
9676,38382,9204,Domicílio Isolado (casa),Própria paga,0,1,5,1,5.88,1,3136652
9677,38383,9204,Domicílio Isolado (casa),Própria paga,0,0,4,1,5.88,0,3136652
9678,38384,9204,Domicílio Isolado (casa),Própria paga,0,0,3,1,5.88,1,3136652
9679,38385,9204,Domicílio Isolado (casa),Própria paga,0,0,3,1,5.88,0,3136652
9680,38386,9204,Domicílio Isolado (casa),Própria paga,0,0,4,1,5.88,0,3136652
9681,38388,9106,Domicílio Isolado (casa),Própria paga,0,1,3,1,17.95,0,3136652
9682,38392,9106,Domicílio Isolado (casa),Própria paga,0,0,2,1,17.95,0,3136652
9683,38393,9113,Domicílio Isolado (casa),Própria paga,1,0,3,1,23.75,1,3136652
9684,38394,9113,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.75,0,3136652
9685,38395,9113,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.75,0,3136652
9686,38396,9113,Domicílio Isolado (casa),Própria paga,0,0,4,1,23.75,0,3136652
9687,38399,15024,Domicílio Isolado (casa),Própria paga,0,1,3,1,41.0,0,3154606
9688,38400,15024,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.0,1,3154606
9689,38401,15024,Domicílio Isolado (casa),Própria paga,0,1,3,1,41.0,1,3154606
9690,38402,15024,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.0,0,3154606
9691,38405,9102,Domicílio Isolado (casa),Própria paga,0,0,4,1,30.6,6,3136652
9692,38406,9102,Domicílio Isolado (casa),Própria paga,0,0,4,1,30.6,0,3136652
9693,38407,9102,Domicílio Isolado (casa),Própria paga,1,0,4,1,30.6,1,3136652
9694,38408,9102,Domicílio Isolado (casa),Alugada,0,0,4,1,30.6,1,3136652
9695,38409,9111,Domicílio Isolado (casa),Própria paga,1,0,5,1,3.19,1,3136652
9696,38410,9111,Domicílio Isolado (casa),Própria paga,0,0,3,1,3.19,0,3136652
9697,38411,9111,Domicílio Isolado (casa),Própria paga,0,0,1,1,3.19,0,3136652
9698,38412,9111,Domicílio Isolado (casa),Própria paga,0,0,5,1,3.19,1,3136652
9699,38413,9111,Domicílio Isolado (casa),Própria paga,0,0,5,1,3.19,1,3136652
9700,38414,9106,Domicílio Isolado (casa),Própria paga,0,1,2,1,17.95,0,3136652
9701,38415,9106,Domicílio Isolado (casa),Alugada,0,0,4,1,17.95,1,3136652
9702,38416,9106,Domicílio Isolado (casa),Alugada,0,0,3,1,17.95,0,3136652
9703,38417,9106,Domicílio Isolado (casa),Própria paga,0,0,5,1,17.95,1,3136652
9704,38418,9106,Domicílio Isolado (casa),Própria paga,0,0,4,1,17.95,1,3136652
9705,38419,9106,Domicílio Isolado (casa),Própria paga,1,1,2,1,17.95,0,3136652
9706,38420,9104,Domicílio Isolado (casa),Própria paga,2,0,3,1,21.57,0,3136652
9707,38421,9104,Domicílio Isolado (casa),Própria paga,0,0,8,1,21.57,0,3136652
9708,38422,9104,Domicílio Isolado (casa),Própria paga,0,0,1,1,21.57,0,3136652
9709,38423,9104,Domicílio Isolado (casa),Própria paga,0,0,5,1,21.57,0,3136652
9710,38425,15007,Domicílio Isolado (casa),Própria paga,0,0,3,1,9.25,0,3154606
9711,38426,15007,Domicílio Isolado (casa),Própria paga,0,0,4,1,9.25,0,3154606
9712,38427,15023,Domicílio Isolado (casa),Alugada,0,0,4,1,81.0,1,3154606
9713,38429,15019,Domicílio Isolado (casa),Própria paga,0,0,3,1,19.41,0,3154606
9714,38430,9115,Domicílio Isolado (casa),Própria paga,0,0,5,1,9.0,2,3136652
9715,38431,9204,Domicílio Isolado (casa),Própria paga,0,0,6,1,5.88,3,3136652
9716,38432,9204,Domicílio Isolado (casa),Própria paga,0,0,3,1,5.88,0,3136652
9717,38433,9204,Domicílio Isolado (casa),Própria paga,1,0,4,1,5.88,0,3136652
9718,38434,9204,Domicílio Isolado (casa),Própria paga,0,1,2,1,5.88,0,3136652
9719,38435,9204,Domicílio Isolado (casa),Própria paga,0,0,5,1,5.88,0,3136652
9720,38436,9106,Domicílio Isolado (casa),Própria paga,0,0,4,1,17.95,0,3136652
9721,38437,9106,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.95,0,3136652
9722,38438,9106,Domicílio Isolado (casa),Própria paga,0,0,5,1,17.95,0,3136652
9723,38441,9113,Domicílio Isolado (casa),Alugada,0,0,6,1,23.75,0,3136652
9724,38443,9113,Domicílio Isolado (casa),Própria paga,0,0,6,1,23.75,0,3136652
9725,38445,15007,Domicílio Isolado (casa),Própria paga,1,1,3,1,9.25,0,3154606
9726,38446,15007,Domicílio Isolado (casa),Própria paga,1,0,4,1,9.25,0,3154606
9727,38447,15007,Domicílio Isolado (casa),Própria paga,0,0,5,1,9.25,1,3154606
9728,38448,15025,Domicílio Isolado (casa),Própria paga,0,0,2,1,39.94,0,3154606
9729,38450,15019,Domicílio Isolado (casa),Própria paga,0,0,4,1,19.41,1,3154606
9730,38452,9109,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,0,1,2,1,13.46,3,3136652
9731,38454,9109,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,1,0,4,1,13.46,1,3136652
9732,38455,9109,Domicílio Isolado (casa),Própria paga,0,0,2,1,13.46,2,3136652
9733,38457,9204,Domicílio Isolado (casa),Própria paga,1,0,3,1,5.88,0,3136652
9734,38458,9204,Domicílio Isolado (casa),Alugada,1,0,3,1,5.88,1,3136652
9735,38461,9106,Domicílio Isolado (casa),Própria paga,2,0,4,1,17.95,2,3136652
9736,38462,9106,"Domicílio rural (sítio, fazenda, chácara)",Própria paga,0,0,4,1,17.95,1,3136652
9737,38463,9106,Domicílio Isolado (casa),Própria paga,1,0,4,1,17.95,2,3136652
9738,38464,9106,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.95,0,3136652
9739,38465,9106,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.95,1,3136652
9740,38467,9113,Domicílio Isolado (casa),Própria paga,0,0,6,1,23.75,0,3136652
9741,38468,9113,Domicílio Isolado (casa),Própria paga,0,0,3,1,23.75,0,3136652
9742,38470,15220,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.18,0,3154606
9743,38471,15220,Domicílio Isolado (casa),Própria paga,0,1,4,1,17.18,1,3154606
9744,38472,15220,Domicílio Isolado (casa),Própria paga,0,0,2,1,17.18,0,3154606
9745,38473,15220,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.18,0,3154606
9746,38474,15005,Domicílio Isolado (casa),Própria paga,0,0,2,1,71.48,0,3154606
9747,38475,15005,Domicílio Isolado (casa),Própria paga,0,0,4,1,71.48,1,3154606
9748,38476,15005,Domicílio Isolado (casa),Própria paga,0,0,4,1,71.48,3,3154606
9749,38477,15033,Domicílio Isolado (casa),Própria paga,0,0,9,1,3.28,1,3154606
9750,38478,15018,Domicílio Isolado (casa),Própria paga,0,0,2,1,37.82,0,3154606
9751,38479,15018,Domicílio Isolado (casa),Própria paga,0,0,2,1,37.82,0,3154606
9752,38480,15033,Domicílio Isolado (casa),Própria paga,0,1,4,1,3.28,0,3154606
9753,38482,15017,Domicílio Isolado (casa),Própria paga,0,0,4,1,37.16,0,3154606
9754,38483,15017,Domicílio Isolado (casa),Própria paga,0,0,3,1,37.16,2,3154606
9755,38485,6002,Domicílio Isolado (casa),Própria paga,0,0,2,1,30.6,1,3124104
9756,38486,6002,Domicílio Isolado (casa),Própria paga,0,1,5,1,30.6,1,3124104
9757,38490,9201,Domicílio Isolado (casa),Própria paga,1,0,6,1,22.15,1,3136652
9758,38493,9105,Domicílio Isolado (casa),Própria em pagamento,0,0,2,1,22.21,1,3136652
9759,38494,9105,Domicílio Isolado (casa),Própria paga,0,1,3,1,22.21,1,3136652
9760,38495,9105,Domicílio Isolado (casa),Própria paga,0,1,4,1,22.21,0,3136652
9761,38496,9105,Domicílio Isolado (casa),Própria paga,0,0,3,1,22.21,1,3136652
9762,38498,9113,Domicílio Isolado (casa),Própria paga,0,0,4,1,23.75,1,3136652
9763,38499,9113,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.75,0,3136652
9764,38500,9113,Domicílio Isolado (casa),Própria paga,0,0,2,1,23.75,2,3136652
9765,38502,15018,Domicílio Isolado (casa),Própria paga,1,0,2,1,37.82,0,3154606
9766,38503,15018,Domicílio Isolado (casa),Própria paga,0,0,6,1,37.82,2,3154606
9767,38505,6005,Domicílio Isolado (casa),Cedida ou emprestada,2,0,4,1,14.4,0,3124104
9768,38506,6006,Condomínio horizontal (condomínio de casas),Própria paga,1,0,1,1,30.05,1,3124104
9769,38507,15201,Domicílio Isolado (casa),Própria paga,0,0,5,1,49.78,0,3154606
9770,38508,15201,Domicílio Isolado (casa),Própria paga,0,0,3,1,49.78,1,3154606
9771,38509,15201,Domicílio Isolado (casa),Própria paga,0,0,3,1,49.78,0,3154606
9772,38510,15201,Domicílio Isolado (casa),Própria paga,0,1,4,1,49.78,0,3154606
9773,38511,15201,Domicílio Isolado (casa),Própria paga,0,0,4,1,49.78,1,3154606
9774,38512,15201,Domicílio Isolado (casa),Própria paga,0,0,1,1,49.78,0,3154606
9775,38513,15201,Domicílio Isolado (casa),Própria paga,0,0,3,1,49.78,0,3154606
9776,38514,15201,Domicílio Isolado (casa),Própria paga,0,1,3,1,49.78,1,3154606
9777,38516,15018,Domicílio Isolado (casa),Própria paga,0,0,5,1,37.82,0,3154606
9778,38517,15033,Domicílio Isolado (casa),Própria paga,0,1,2,1,3.28,0,3154606
9779,38518,15017,Domicílio Isolado (casa),Própria paga,0,0,2,1,37.16,1,3154606
9780,38519,15017,Domicílio Isolado (casa),Própria paga,0,0,3,1,37.16,1,3154606
9781,38521,15003,Domicílio Isolado (casa),Própria paga,0,0,4,1,30.7,1,3154606
9782,38522,15017,Domicílio Isolado (casa),Própria paga,0,0,3,1,37.16,1,3154606
9783,38523,6002,Domicílio Isolado (casa),Alugada,0,0,3,1,30.6,0,3124104
9784,38524,6002,Domicílio Isolado (casa),Própria paga,0,0,3,1,30.6,0,3124104
9785,38525,6016,Domicílio Isolado (casa),Própria paga,0,0,4,1,27.8,1,3124104
9786,38526,15220,Domicílio Isolado (casa),Própria paga,0,0,5,1,17.18,0,3154606
9787,38527,15220,Domicílio Isolado (casa),Própria paga,0,0,3,1,17.18,0,3154606
9788,38528,15220,Domicílio Isolado (casa),Própria paga,2,1,5,1,17.18,1,3154606
9789,38529,15220,Domicílio Isolado (casa),Própria paga,1,1,4,1,17.18,1,3154606
9790,38530,15018,Domicílio Isolado (casa),Própria paga,0,0,4,1,37.82,0,3154606
9791,38531,15018,Domicílio Isolado (casa),Cedida ou emprestada,0,0,5,1,37.82,0,3154606
9792,38532,15018,Domicílio Isolado (casa),Própria paga,1,0,4,1,37.82,1,3154606
9793,38533,15033,Domicílio Isolado (casa),Própria paga,0,1,5,1,3.28,1,3154606
9794,38534,15017,Domicílio Isolado (casa),Própria paga,0,1,2,1,37.16,0,3154606
9795,38535,15017,Domicílio Isolado (casa),Própria paga,1,0,6,1,37.16,1,3154606
9796,38536,15003,Domicílio Isolado (casa),Alugada,1,0,2,1,30.7,0,3154606
9797,38537,15003,Domicílio Isolado (casa),Própria paga,0,0,4,1,30.7,1,3154606
9798,38538,6002,Domicílio Isolado (casa),Própria paga,1,0,6,1,30.6,1,3124104
9799,38539,6002,Domicílio Isolado (casa),Própria paga,2,0,4,1,30.6,1,3124104
9800,38540,6016,Domicílio Isolado (casa),Própria paga,0,0,7,1,27.8,0,3124104
9801,38541,15204,Domicílio Isolado (casa),Própria paga,0,0,3,1,58.04,1,3154606
9802,38542,15204,Domicílio Isolado (casa),Própria paga,0,0,6,1,58.04,0,3154606
9803,38543,15032,Domicílio Isolado (casa),Própria paga,0,0,3,1,41.81,1,3154606
9804,38544,15032,Domicílio Isolado (casa),Cedida ou emprestada,1,0,6,1,41.81,0,3154606
9805,38545,15032,Domicílio Isolado (casa),Própria paga,0,0,4,1,41.81,0,3154606
9806,38548,15223,Domicílio Isolado (casa),Própria paga,0,1,3,1,34.61,2,3154606
9807,38549,15223,Domicílio Isolado (casa),Própria paga,0,1,5,1,34.61,0,3154606
9808,38550,15223,Domicílio Isolado (casa),Alugada,1,0,4,1,34.61,0,3154606
9809,38551,15223,Domicílio Isolado (casa),Própria paga,0,0,2,1,34.61,0,3154606
9810,38552,15223,Domicílio Isolado (casa),Própria paga,0,1,3,1,34.61,2,3154606
9811,38553,15223,Domicílio Isolado (casa),Própria paga,2,1,5,1,34.61,1,3154606
9812,38555,6002,Domicílio Isolado (casa),Própria paga,2,0,4,1,30.6,0,3124104
9813,38556,6002,Domicílio Isolado (casa),Própria paga,0,0,5,1,30.6,0,3124104
9814,38559,15220,Domicílio Isolado (casa),Cedida ou emprestada,0,0,2,1,17.18,0,3154606
9815,38561,15220,Domicílio Isolado (casa),Própria paga,0,0,5,1,17.18,1,3154606
9816,38562,15220,Domicílio Isolado (casa),Própria paga,1,0,7,1,17.18,1,3154606
9817,38563,15018,Domicílio Isolado (casa),Própria paga,0,0,3,1,37.82,0,3154606
9818,38564,15018,Domicílio Isolado (casa),Própria paga,0,0,3,1,37.82,1,3154606
9819,38565,15210,Domicílio Isolado (casa),Própria paga,0,0,4,1,44.0,0,3154606
9820,38568,15210,Domicílio Isolado (casa),Própria paga,0,0,3,1,44.0,0,3154606
9821,38569,15210,Domicílio Isolado (casa),Própria paga,0,0,4,1,44.0,0,3154606
9822,38570,15210,Domicílio Isolado (casa),Própria paga,2,0,5,1,44.0,1,3154606
9823,38571,15210,Domicílio Isolado (casa),Própria paga,1,0,4,1,44.0,0,3154606
9824,38572,15210,Domicílio Isolado (casa),Própria paga,0,0,4,1,44.0,0,3154606
